user_name,submissions,comments,cmv_submissions,cmv_comments,deltas_awarded
279,146,891,142,150,fEiiVlPqkPCibFjMCuNJ
255,174,421,77,815,YzeZGMFOhRdHdcokLlIg
1778,204,2162,198,210,mSLsDFYWIOEbxeLWzHwz
332,400,646,187,600,AlTlOwWdDUyMLoUKrLBO
548,248,1001,52,918,TFRavZEdhsDZvqERIoUX
110,455,197,197,555,aynesJeUJOsCtZWhvKxe
91,253,894,74,320,UrURVmEHwNPAsRVvOIMp
158,106,1808,3,933,oEjYeUxmSuydmPHdcloO
615,79,806,70,917,RGSBBHheCLIZbNVpYnij
849,7,2171,5,13,gOzMEsqIdbvVWOLUBPwJ
397,282,1702,236,759,gEoetReOLQPwXVcGTLjZ
1011,99,2666,21,136,mzrWhyreJwGeONeKRoyg
2353,205,2366,19,564,BZaVOleKMfmhepvoHahZ
1062,42,2728,32,351,VQKWiEAaobxBkqnRZpae
151,420,408,314,796,eLdrGGEwdxRkDclXUoJy
747,676,2900,33,770,OealzywnxUnTsRfaKzvj
908,278,1193,66,500,NuwCqLmHHOkVGoSRtrRO
646,189,2102,17,368,iTLqcVqDhFlWeqgCWakV
1053,521,2585,385,980,luqTUUWcrkAugIdmvNSk
34,662,53,197,844,xkrQWPbUXaaifvKgAxoL
673,43,1650,25,838,ssPsyJYPQshYzijfpFOi
5,34,166,13,350,qtIzrRlpYEbTUMZVEdJu
37,191,95,154,407,eAakFoVgVJwsUYMNiSNi
858,86,1440,35,132,ROghGSPLrZfoSXBmJavO
841,318,2804,255,470,LzbXwFifnVTzaacMObEX
690,504,1053,26,686,fTBVIoKhKfLAhZsLiUVJ
1252,37,2744,8,43,tblcjQocsdQgyjeDYXdO
118,236,2320,216,791,ldNlZcuupMyqSbMxaOvq
125,663,1533,341,823,FdCxMcwOUVnhliFlIAfQ
528,108,2059,2,190,EqIUaIZUlOKEIMFEgocP
1156,46,1415,3,172,ltwvVrVbSLoqJNklVhMp
397,629,1046,237,724,qPbpHHmWUvgNSYkSFebc
68,1,1395,0,852,bcjlraKQHTxNOYVNKHtC
1257,344,2382,289,557,wOHGRrmpCgwZwLNqwDVW
1677,92,2953,85,743,ASYnEIzLOafvdhyLmPGl
676,138,1731,105,286,lowQFqVaQHedFFwZtTba
53,383,2031,160,879,bBXaLLnERIygRFCHpclk
2482,249,2897,54,272,uMWJCMdwUUUDNIlgBMZg
1195,459,1514,434,979,dBvcRLXYIRDIrHkvBaSt
272,420,1963,100,594,XlGILMlyVomYhYcDzuwl
925,113,1070,48,580,pYkULymlnqHWNrpThJgq
41,437,152,184,919,JTuDLFmZhdLsoDwPZnLt
300,172,2214,136,291,ArmkCafgHXfvwniWLKyr
387,23,1137,5,65,dxzfnKUOwHAKkRJPRrSg
322,6,1200,4,9,gjUlKTNKBybEjxtbYAwK
21,463,407,420,727,pJYpuvyLAgeDjHozHliP
136,531,724,194,641,LUZILgaabuwxvGcUkXdD
18,517,49,157,902,rfZEUgTUhmkXmHaLSLKv
1900,83,1937,64,383,HjOhBpsKECOTgWJxLNRW
482,487,1138,453,920,xezTxmydlylrliiUlSrq
2596,600,2760,18,822,AWkrWhFdytGDRTmqonXp
631,133,2148,114,202,bbVVRYHAtvITONWhQact
2,418,364,138,815,CxeyeesHhLgYsLaDqzel
520,686,690,144,982,HkCcrxbTDmnfleOTwOOS
1459,210,2732,129,297,bscYwONJeylpFqKWhRFp
654,298,1428,182,957,UjdSeBxcvAeNdXCHRIKz
109,118,168,112,140,oARyknCHtxaFhrssSvJg
145,73,361,62,196,hAOgLCeNcgrKZHEQtBOk
329,194,2913,81,603,kiGdvzUAmcmUzKFwJMiS
843,191,2570,17,194,GxHFGJvfcXvfETCBDCik
576,334,971,86,417,suYaLFoXdXKiOBErdHPq
371,222,2092,2,447,NvQvtqDkeStIeYSVLyIZ
645,80,2982,31,226,OkjsXygWRilEJdZNlWaC
2017,539,2229,95,550,CLxAdUxvczFHtWkzszTo
110,133,211,59,183,DOEDwrHxdNhaowlMIJxA
243,200,379,0,742,KwYXgRkcUfZPIBZFjShd
162,122,1434,32,263,XnlJcWJuRtJOpBXgXTnV
2149,116,2838,16,127,OboPrWLhUMXIbdphAbnH
529,194,1661,4,241,bCyDxxqARXmDqAGKUpHN
384,69,1266,59,469,LHxAjvPnmggFcvXjOKPW
411,414,419,271,758,SrtWTjzoViQbfliQkHxR
540,434,594,43,555,BNItchaaYhOAQiXeSMev
12,383,69,379,422,aHNCrRgnPlWKHObbHTHc
551,351,560,294,539,TWRNgcIhxJpTkByjnPze
1287,47,2684,20,121,EIyDmtZOhcHDgqDUWtxQ
112,329,860,296,720,IiVIpCImEFOmkyEbvrDC
3,353,144,276,985,UWBrlSfJqJqbwfHYyOye
338,45,1802,39,46,oZGxECIxzFoANlCuGkjb
2232,325,2237,135,349,dYMiarAAFfSYwlHHvOAU
1736,125,2863,95,147,QWGxPLNcjWukjdzDjdVa
398,550,1202,209,645,vGtrKcoImMYfDxTaNXaa
3,386,490,225,470,TWkvYHBMkmaHdzOPapDp
328,6,1249,0,386,nxpsstHMSSlmnprsgMzB
1646,271,1727,193,798,forauAWcituRBuMeiTcG
1258,49,2792,33,112,JxAdrEIdZSTYUAYFRthe
93,4,638,2,9,fixmhVPBXboccvPDnpxP
920,444,2607,107,937,ZFNLMIOyImwzAbqxmZwk
670,65,698,5,689,bWOGsRwzCPQVgmzmArPG
2389,217,2642,55,298,oBeGlLpjCWFNlbQFnLFF
2206,11,2945,9,202,qXeNuozXuXEuPgqFhHgp
576,81,964,48,814,oNfoOSWGMygVXMBmVFEg
701,167,1408,84,561,WVSBmppheHJYLADhNgLO
1110,304,1526,259,394,MOFESHkdCReDfEvbPzdz
380,157,446,136,584,HQXglhzRSMKRRtwbJWgj
635,323,1055,36,463,kyWtamEBWCSIedWEbhXQ
1839,297,1872,273,815,HBHgZkYrZhXdHAEvssnW
142,40,290,39,79,DNMxaCFVhonkhhDDvNUF
363,108,414,90,336,ZTvaEqVxskCTDrlUMiXD
153,370,1492,23,509,YTVrpCsAhsaALsFZsKaR
150,526,618,507,543,fFYYQwMGCDvkqpJdCXBp
620,239,2820,51,969,qdeKORHorKpfgmHkxqpm
71,147,2236,11,172,nKIoJvhonNqstOqVFGCc
157,86,856,82,221,jwuVfMmgdriRvMgeqnFS
540,8,582,0,62,KzOmgZgVcSwTqxyjejMJ
91,62,238,5,167,PlatcRtVsKAXrRLpTTHV
653,27,2558,1,107,ABKtrziBuUzVFFrwatfX
151,13,212,3,138,RwThHbDGdGvhYJodaoRt
21,335,87,238,839,IpLwtbiIvegBPiSmJcVZ
1229,280,1529,179,510,rsvmVXWubdFCiuUdEBJj
441,125,1657,83,807,cMIPUfRBnapKaDTyRWty
114,228,777,148,617,rxHzAvDriirbAIceiAfi
1483,386,1728,336,635,xiBvoNrWTCzPNsSJWjZG
648,45,1326,19,176,nFUidLNrNXJNifozYcwC
58,722,223,638,782,rUHTyTTuCyTlgzHIHPtD
4,139,173,21,400,nZDCLQbmjKjebcOIHbCs
1743,303,2009,97,452,nSFagSMqgmvOUJCbLYin
1049,173,2484,3,673,iEXeeHYluOoNUcmlifNv
428,405,1700,43,454,sTvfFSbRMMKEVbZKYidO
290,698,1420,442,957,gHYYUjMHuqKeVNRPOXxO
2432,359,2693,5,705,xSAJsIKBFEoGdKzAnnVv
2054,291,2772,132,355,PyVAeddQOtUDyKkcGncj
187,14,545,11,155,ozAfEgzMpgeqUCmFtuDD
400,709,1889,15,999,hhpFBpVgluJJuDlnRoFq
1277,411,1806,116,949,GtrhAMorZDpCJbqRcEpV
1785,150,2347,19,442,oGcOlUgQPwQJitFBjWsT
893,706,2131,236,707,KvYQKcNSfHVHSbPtisCn
417,180,1153,104,515,YWnLVsFhXrUDHqLoMDmX
591,632,1787,155,911,scvFIwlSegiLepRjtPNF
606,347,659,223,707,qTaIKplZbpWRHxzsdjjL
1190,802,1648,89,964,HJPSTswsLYIGWLGRMeCv
164,552,663,272,599,JjIHUzZjuBGxiCAQgOrV
215,442,429,201,524,utKxtegUarRGSHNkWNoW
665,212,1070,92,504,aEVTTEKaRxmUGZURktoI
105,428,2589,42,614,vHpCSEaXtmXFhxzizVbc
53,242,1024,176,254,nMLqNPkYCiecReMTRsyf
1267,419,1653,139,543,OTpAbEwwAqfPMvMVbXGj
1472,256,1775,128,452,GgKOXNvcaXbdaktkybSh
733,450,1508,441,849,fPCzZqgJorIPiOwhawIu
655,794,2666,226,856,usKgozpUURhJYvIBPfUy
539,52,1322,30,362,QMPtOZeLHHyMraYGfrkQ
72,108,2249,29,648,GOCmzsRatVjNjIApwHYv
15,724,715,597,797,umfNVUnHDfqxmsJzHTzr
1671,554,1720,372,641,ynecqRCmqkEZniyYJSgD
1446,216,2721,160,355,TyOrCJkGngnMCWrrcIdf
1323,171,1413,54,699,YZASMGoFeqULvEBZCuZj
77,83,1071,39,85,elVlIrVKzyMHpmxUYZdL
888,9,2847,7,68,ZuImsyLFeUIUYgsAvXUz
2822,4,2944,3,55,gUwAHmzjVFPpZOHeYsxk
1152,232,1951,190,304,smuGtFSJtiQcWydKYVno
62,320,753,250,749,KdnzLyTFIKVyLrfoUpgv
1358,226,1675,125,700,iybVOLQsyyMEjflVWqpv
1456,312,2813,206,863,MIEewloJlJUxxzQJphjc
33,18,57,5,30,dYcbafvMDRMQOnIVPUaH
221,127,565,19,839,PhSOvnZzcyVEibjTCYTE
2859,34,2864,26,132,jOduvegwEklwZebLWLzb
2024,186,2923,80,458,vHCFypqqGcaviiYtNGcS
102,585,1033,244,760,DATObApvZpxhqywAedPg
228,140,788,91,361,gxCtvHVODgjQAAnShfOp
1141,390,1419,25,486,TEfkkVJYbQBXpjjlPijQ
158,219,1164,180,825,kkAdEyoWzwCgIGKHjGZx
1204,68,2523,21,138,nSxemZhPBsVovbtWyTfF
84,114,866,95,512,FFLQXDAjvOeoMhGoVEFn
2546,213,2840,156,926,TANBSqQrcZkZSuYgbzDc
149,384,1046,255,672,JOSQKrtYvBvwxVgrNDsK
151,692,2143,267,808,vQoUfamZLtWMcpAreGFr
0,510,358,7,775,LMHnXPefdFRBRlYEHrOr
1157,266,2046,68,771,cuZXkDOVPvgzHbADwdiY
1464,74,1931,30,309,eGWMFqnPrrGagYJkTvVG
141,708,1349,485,789,JBEAETawpBoolbYWeTMR
1284,47,1564,36,688,zrANZuncWsMBNALTSOeQ
398,55,743,37,729,VYnScZMUlgjDoomrjiTw
723,183,2064,116,690,PvHwZGnDgqDcdRUqKYEr
204,294,716,48,386,tWNcqJQuQeTUWXYhGfpt
1480,298,2055,296,976,HLZnVpAmUbKuXzWkezOY
386,42,441,41,44,JZFUmlvAScBejarDFCgj
1251,368,2217,138,656,HnVjgZKBsiVoihdTvzeM
1664,49,2373,48,143,YJYRAKzOiztoRPxvDdMy
616,19,935,1,38,LWkDwfJQPfIiVNcOPNPq
5,337,38,316,689,uAYcXEhmbicVRkoVXgqE
490,467,1116,302,500,IGVfzyBTuRZDzvLoeXUQ
84,162,118,155,378,XcuuVzWsuXWXyFPDbWOE
571,7,1675,2,103,gSLrkRAqJfgcKqNoOsZX
1952,113,2851,105,928,JCZRPpjLXsNWLsJupaQT
351,87,1342,34,103,rjFwxLttgqdXHnFZffFN
311,582,466,69,971,dbPubfodsNiWuTOFwpfn
1715,359,1787,228,888,ZPqfefviAgHCFGQbjbVE
649,387,1192,86,935,jowmwoJZGckkBVKqujgy
159,395,1126,379,441,RuUUtCqiGxZrQKYuEdov
1385,572,1690,376,600,pDsZIwEHGhRgSTXtqZbV
1041,147,1199,115,232,BpJDzveafsKglvSilIUY
147,683,953,260,709,xgvREEYaYbXkmzjEdhdA
948,47,1861,45,52,WqrmXStWpYkWZcvrdiJh
482,668,1705,478,729,YZGaIuLbHCrXJxdfEAqt
1372,75,1846,0,699,jYzbDWpBMQnrJzmplIPy
457,184,1227,88,229,RpJgqYvhKDuZFvtitLmi
1968,437,2827,422,703,IWeMhOdEhcZgZoLetEcC
26,246,1343,238,368,yyreoRcppljFROxcpGFi
383,9,2493,7,58,QexohfDjNcabaSThvrsj
1725,111,2544,101,240,CuzMlkXEJyWgHdEOiDwP
289,153,1117,34,157,mAffGrrQFrGGhxaaHNMW
2033,51,2796,12,81,bsAFEjNUhAWwaoSiOCpm
2068,500,2840,462,566,ssreFUspGPREXMSsfGWM
1217,313,1352,39,688,vxtvxjmxTXgwLAWqRvhx
440,7,604,0,12,UwmqeGYfMbXhmkZGRwaa
620,406,2218,5,593,YmzHqAeOrDMOUVXaECfO
739,373,1348,200,610,PfPeYCIIFHZJbhSjcEJY
9,364,2175,246,464,vBVAekWuFdaNGdbCJXrN
891,87,1867,52,226,uARdLxYgaJgDfLGctJpI
140,97,607,81,765,OWwzkKxjOyptdEFNsKoA
955,58,1529,35,868,juBZURCKJmwiAXmeFPIS
355,346,2911,299,832,WeOVSVgcBQmIiIoUGiIP
930,82,1948,73,106,cRwOslErsIczcagyaKNc
921,485,1469,130,610,vJuYxJfxsYtQNGknRjJq
955,225,1496,109,296,DzlSTjoUFzBdPEGxKXgt
126,56,911,33,394,uhuJHipvzRLekebzrijG
108,37,1116,36,55,zDPnJfMHejdXbjACfQpb
386,106,2439,78,125,eBxKqWlBQScHNTyyXdBM
370,516,841,235,559,KnnJUfNegapCPyYsGdSa
1106,449,2098,351,710,rgKHFJjWzCqQtjABYMKY
603,454,1407,228,861,rhxSIdQwmbSMLWoGWwVQ
160,287,909,69,662,ZsSaTWdtSiVFlBlWOpVw
374,119,797,5,163,jggKSxiIizPANbBfkeOj
930,542,1866,466,996,fafOjGLQYXOSpYBDkUrw
1711,233,1898,60,424,rlCjCMiMQDckAoULXCiw
682,20,1674,8,26,ypohUmiFZbwuNvYEchby
2382,127,2633,1,447,ThEEbJJByBQaTrhSxXrQ
1503,294,2268,173,323,jdBFuaJHGfzvasidAYxe
133,83,1159,9,479,OJsmcOBfDllISURRgtEm
1200,620,1472,194,870,PiqnMsjXyawTdvhCdctC
41,11,144,5,157,TxOUricLjZceIxDMaoSs
781,695,1247,267,927,DrCydepghNkNcdyWLDGV
48,344,664,220,908,iuXKreOrlcURJNviODwf
405,86,2559,2,447,CKcEaqbsPGduqtCsTaLb
426,893,1250,116,985,TMiNMAdPSXhlxjKlvLku
538,706,2349,465,725,wNBbNPCxHYxsWpzlXfph
154,58,1394,56,127,gVBHOIJWgdUeVFxBwsig
1709,154,1838,85,264,tnxsLAMvbkqdLAJDhzXO
1155,775,1960,154,976,PVfZivVXKPYKBXhbXvxR
529,269,685,248,824,YZmgEKsjmMkRcFbbktxC
1633,234,2073,11,375,YsqBLLVmXtXQnDNOnQQr
1641,148,2899,139,803,OEVYBQrDUNMLJEKpJHQZ
248,134,345,64,518,ipujpZRppFrbFdCcZFiH
26,476,455,332,769,JhZEuJCXLlahYweVUORA
113,170,1360,12,212,LRcYDoDOVuCncyQbDpWm
1983,422,2379,67,487,iRNKECcDbUAUIVbgiUTO
130,31,228,18,705,gIWDPiBKKKTHVchmgvHN
14,2,1233,0,460,SfojwlqhOkitcQbAsOuR
1531,367,1683,64,434,innlQLdrEPMSlnKsBOta
48,330,63,218,480,jagPFhPSRrKwlVnZJlbX
579,130,1060,51,947,OnhZpBLZWdKERTFNOhZo
928,265,1451,23,570,cGLmWdEbTpbJwBRBYKSm
999,18,1882,7,109,PjRunkahCsjrafpHipPY
1023,665,1559,247,747,kJnGDKNqXROJqZQXAwOL
2190,162,2510,88,582,igHRHyafXqxuLSJvcpYS
1276,31,2385,2,561,UEBBeHpxPJKtSkkrLgMI
690,42,957,41,71,SxoUWsJJqmAdOqVBUVnf
136,852,1133,808,954,gcjKSfqewHjxsHETmhlU
0,423,4,219,734,GwjumFbIYVyPhfIBPHyJ
2060,167,2426,72,400,BXVoUMWTsMBNiQQdIrhD
1100,777,2897,523,922,LPQNeHhxPixrgLRGgckJ
498,157,861,6,277,UIPRLEWGsgzQnzlPPjmN
1210,144,1798,37,271,hvcYmZPoLOLiXQKdndVt
870,159,1061,135,273,EavpsfPZINRizCAahTIJ
206,263,605,147,529,ubsTlRGBsvhLmQUuUcqU
2204,145,2815,144,813,rLKZmDJzaULwyzPoIfTS
234,397,686,158,861,fVPayTEDxqpKBFankwIC
242,791,270,465,851,picwPEWHpwWAcAWhFFZN
143,27,1538,4,950,qXBFzhzQBeladDVnmZqD
289,281,569,60,285,ZPemgQuvryUqCvMqEEcQ
2234,596,2492,83,876,NHPfMRclgHbCnEIWtDoF
296,210,932,136,504,ptYdxNlMYrIgkNlSTaSo
76,108,82,70,989,tnERXLzKezpeFWTShQYe
355,254,2714,109,437,rougehpOAZxYdDEZBPUd
1244,130,1635,103,318,yacScbZRXMnrNUSyZYJR
154,166,1922,21,419,rrpjbYGtMfQXJGcaKBgO
589,464,1065,108,471,dSlkRsIqvzUQigExsQUN
1173,297,2151,79,964,bqeKIjsTGYnsREOHkEea
708,266,927,121,784,mwoxhwVPFjtdZuGVTrYG
303,190,386,129,471,hreaBvEaIISVVNXFVChL
2279,48,2516,46,197,dygXcVMTeZNlojsRYqwb
323,132,414,33,553,bGeWYHbRDdhexOLBEeZX
172,208,206,196,523,eQANjZekUoONcqPnhWgZ
1786,517,2221,353,581,OASODCoOkBwQCzDEVUQo
291,385,642,147,514,NsbVbZEHqiqxQssytbTK
536,163,1595,153,978,qWICqRXMEOLmmAhHCqao
2271,52,2859,11,175,mxpfEpxEeFZtufUFGBTi
470,591,1465,282,681,HRMFDVTYyeWrXxHLrpnn
226,535,741,16,983,IBNQxGsTqTSWmJuczEvt
949,49,2020,31,967,bPjgdBoOlwqNPvpaJoDu
461,478,975,434,564,RyQFkHjwtvSysISbmiKB
605,143,891,1,363,sPAXFgRPYjvxwVLJtnCP
390,111,677,77,190,bpRZSjAduzHeuWlpnMhs
289,19,561,15,35,VdvWIfRkEirVuBGRQUKj
718,169,1756,62,687,RLAcgPNOvmWJENnWHLKO
398,279,1614,169,715,kvgJaRjVFIrkloMWJKLe
354,129,660,49,392,ikGPnBphfnWWvEvGyBLX
572,201,755,192,779,xyCrRFytcdWGfIpUEgTb
905,241,1049,177,871,khdvEeLPGllIRCWbarwp
1251,455,1549,359,757,zgysNjQdUGBrjuKSpHfi
1485,188,2778,157,224,sAgVTnLxigAiVqKavVmY
1500,47,1685,6,70,cJPglTSgVbBNGhdhsJPU
980,34,1865,33,494,VARArGThXqzzpwDQgpnU
1009,99,2039,19,612,laGPZtShbtGtLZIosfYV
965,2,2367,0,15,ibxKeliPmreYSIqLWuVV
588,210,610,82,743,lqciTIyGdzhATENDAXau
45,197,1147,10,417,iyEofdeassVeluXdHaju
466,460,532,65,877,YmgjOQXtpBPSvogTpiLQ
569,195,2770,110,885,oUAQzoqLHHOgqyWrojAL
1728,277,2048,114,385,WegWxcdGhqJepvoWDeAW
1557,24,2222,12,149,SIaBhwwRcosRQLayuduN
364,146,2532,29,678,tLJnVTNcjMYQSyLQsnjd
845,1,1243,0,384,ZcnWDGxBVXShzWCJDYNL
886,82,2753,42,173,kBBceClycLWYdiwcZFPg
609,19,730,5,84,vwIflnsjuqOKTluLMcgK
51,17,621,10,116,ZfTWBLSUaCPHPiUXFymR
108,406,173,176,748,bCRmXkCsuUEDqzccYRbm
215,150,2020,34,578,ynwwugcPkREHZjgZCFAe
1524,219,2474,178,507,IgZQbmJAhGeunrUpBCTY
675,399,1351,147,614,oTMSTssSBASFjjftYrXg
1744,10,2598,4,320,HIDkwrFXpYwGdGfHkqqw
1163,399,1827,32,972,nJEWOUVsRIvpeXUQaVLl
699,48,723,31,722,NpIrNHrBGcpdJMqobSfn
1547,284,2181,256,297,ZsnJfTlQDfUxKzcrHWGJ
501,44,1573,18,746,TsExqrjTjNNyUYEhfojD
560,329,1386,32,472,dWWiztQqgCosjmlAwXwV
136,144,1735,130,935,IurhgLGMbOeYWcgoLKhP
31,513,76,120,960,jeEmlKVApPJNxMyzQooR
612,17,2740,7,24,EZRPGqHCUeoqGVqblfkx
613,786,1881,338,894,vamcJGQCmPGDaHrdDplf
109,101,1025,43,145,soZONCkgcOdWuYYMppSR
712,472,2060,93,644,WUKblMocdlPQEzEVpmsO
88,66,104,18,290,JWRHhvGHRvpVwwMPscwe
648,74,1373,48,277,kmRjEYHPYMTWJVHyGYEL
368,72,1609,66,145,dqkSjmlnMLdZXdhKCOYI
1527,96,2500,27,649,VKFntqfkFPECQVOihuAc
982,87,2130,75,107,IHwwlQdkwwrgOGawGpfE
955,517,2991,30,673,adlVrSRBkPMqLixkVfeb
512,73,583,58,197,txUwDoIFvAzRWYtuwAxP
2100,604,2172,427,640,FGuLNKmAEevwxhbkiUcS
776,573,1244,289,664,baotzRypALbGqqVcVQCP
116,22,1869,21,932,SvEiPIWTtaTxPsPGIyCH
841,134,1009,103,265,ApYxmgaFpfVsLNHlScpt
604,45,1614,4,260,uggMparxGihdeHqygAad
1532,27,2482,25,406,ceHzBUIlkRprIoCrmGAP
1170,35,1986,33,430,xYYZcIRGqjkCaSrTtSwU
196,12,369,10,111,WcMgdeGTUyNfCeKbNnnJ
260,551,384,445,594,RFIJoQMQQctWzazvRFuW
323,42,880,2,189,MaSRbLomPXQEzzRnKQtk
510,245,1781,117,381,skMQRomevpfkctJHutjv
14,8,686,1,197,JJXpRkHTxxtZjklsmMaw
528,43,1894,5,50,FdLxhEfaNjLHpepfQWyB
2016,700,2336,672,748,QTcQqmNWtVrgOQNJuRBG
1558,56,1941,31,586,SddjBrHrngTMMDWOFVeJ
98,204,2755,195,365,ojkzTiWXPfeecbSDPlqQ
1696,411,1772,237,444,WWhRxmzVmTuVNtzMUKrJ
163,78,704,14,126,DnrpjSTvtAYsMtbZjvaQ
224,347,818,99,468,nyGjZHKCxQpLxChAHNaT
17,433,41,369,634,LMRoGgNlLHOrLGeDSsrJ
252,41,546,28,59,DOvEYPhwEdhfeJnQBOyE
597,8,862,5,729,lsCXoLTGdJbBMniHUudM
137,534,1353,337,782,uzrRPRfruKOYVVwjPjIs
94,599,792,411,817,HnoRQVaVMWHQBcXWqkLm
153,69,1278,32,948,IMsiemWMZlTvAgPqlELp
414,497,1597,298,625,aldWWAvQudsTYkjsukAQ
1742,410,1971,379,443,XpWglvIBzQZigHoxOVPD
1409,379,1655,270,555,xkryZRcplsGlICgFVwZr
2315,194,2392,167,250,wTmopQWSddxArbtiJeqO
2428,47,2824,44,484,tzFrUlvBvWFwunuUUhUO
1907,136,2778,38,875,nrcroGvrhBUDvKhIpqvu
702,309,909,13,422,MLijeRHnSsEchxnvGnZS
2306,45,2960,40,210,hlZNsSseMkcAxdcGWQQB
1368,95,2840,55,711,JmclcBQAmIAeBwAEbOVq
752,189,2083,95,481,NxaGSXKUrRYvdpUZuQil
1976,111,2204,40,542,qNsvBydoAyYufLdmpgid
90,172,1212,127,630,PwpygQqScXnGgGBNWhsJ
341,5,1335,1,12,keKVFwIxtbUTMprbRfTv
253,31,1407,16,129,zUyZXTgYJtJPbcVIdBEs
12,359,25,179,393,HsSvTKRYiWIjngPjZQni
1006,135,1410,98,428,mHJSzoRunNRDhZOdqMpM
974,213,2170,198,399,hjlXmzRcMXpklFVcNsWU
1447,618,2410,115,972,pzRRBKFcbqqiIsRVBMNI
1360,62,2360,14,201,NZtOgMzDaTeAwHIZolPM
1,88,722,23,684,mIxPzDMiJzDJVgHefjQs
44,88,2169,20,325,fnAbwsEWMdtKLQpDejSb
36,246,1090,84,523,jiHmIefZgnvUFZChxiCa
24,81,209,38,246,EQkyvFSQNDVtLYxnOpOn
606,4,2933,3,5,PbCOXjsrscdwLzcpKDkr
311,62,2363,8,127,iZbrLQCPXSWtIudjrwDn
80,41,425,33,190,wRlCvWTAuSLiZUCsxSSo
863,100,2329,55,266,GPrilxQocUfFmFgXliwi
177,468,614,112,598,gmxTYwxAjyiJZmuFThzx
2477,757,2986,208,946,BqnqCuNIUDHgsUiRKNaO
650,4,926,3,12,DUeWiMbeduNAlSLsLXXy
74,7,217,3,196,XfPJVqRacPrKHXLOogDn
159,234,1586,110,888,YDSiCDyYegTiEqULLVxI
192,375,2448,115,434,jGFaPhgXUnXRQFYoQNbm
280,585,323,255,608,LfHbOunmkWSqyfVoaRTk
872,65,1805,53,785,uqUSLsBzKWEKYAlrOStt
131,2,302,1,609,wShuEiNIWlwAEgHtTsbL
737,213,2290,33,280,gPSAmJOYygbNBHRVtEGb
28,37,41,12,172,KErSsZNvQnDRKXPXDKXU
359,8,913,1,135,RGmwtpkmqtIhLrQxUuSL
1461,39,2054,19,41,BddrJbYsziStLvynZBts
112,69,2497,11,161,EUwdPyKYvOqedBPaXTVn
3,301,227,48,342,edqjYtfSzHumjCJDAbPr
649,445,1872,340,991,yYlirKBvTKPuddsvqIJe
532,31,614,20,984,sNPZtYdvkMIaVDbBevKk
1094,174,1604,117,428,VnRAKwEWkUVKyFLDxwiv
148,271,161,194,546,CweneuKdZSzuirOOdFPB
753,636,2859,404,789,BAXZSvhCChplbrYtZAbI
306,353,557,183,919,ivvYWqfDmFRKDkJWBipo
253,350,832,146,975,DoCVJIPgwySJDkuEbrgE
360,367,1665,211,451,OPPfycuQknXUeoDhHZhE
591,148,2291,117,318,blSXRssLxnxEhswajbuO
339,126,2783,73,156,sbbNaWzSvUlWzgyzsCWb
30,440,2059,221,597,CzjoUhnBfombFwMFQnkL
356,240,472,178,426,ipeOrUpkwLSgJfBkxzIz
145,119,159,102,133,ldQltDbvANEMHuSuExBZ
303,101,575,68,871,zTTTJrVLwBShuMNwgUXq
697,203,2822,94,571,ejHaDMDqUuYNPKGkuJXc
320,462,1915,127,905,cNwkeqduBJVMJZczyxlU
487,742,2181,677,926,LPYwPfIFybwLEtibBrXt
382,27,790,19,328,WwuaObePsLKLTCjnHuPN
1956,392,1989,273,739,NEKAghsHAknPHBJJwhDh
1143,37,1374,36,351,cyhNeUbimItKdDlwCqux
1427,59,1616,5,764,OZKJiBlgUmeEDgYciWTD
1206,231,2543,147,435,tuKyeDxFFLviawWWBKgI
81,454,1197,366,754,AvtZFlzpTzsCYxjwZdec
595,229,2249,134,603,baMWFamqEjixAtxpxCri
62,199,194,11,555,kIpkYLQaDRIZgvVfMugY
11,679,2959,3,705,MjuwumQsIGKPNBOWYrUX
109,198,367,196,199,OjfDGyRRsrmJIShjsZMr
808,21,1003,6,204,WVizmaDDDmsFfUQuZbNq
219,982,526,49,998,HGwcVsaUXkutaZeRfbWT
173,88,415,16,122,lWWlwrtghWuStMjgjGoT
535,57,2153,4,58,XFNjyGKcNlhFuCzUzblK
204,808,258,246,935,uVsTPivkFVpXjneTqQYn
1390,3,1662,0,6,ftRpXiIoDuVfUdUQxFgy
1793,406,2950,22,624,ZVeAJcmtoXEPwtXRMxLO
361,237,467,66,416,uEIoxsiPNBsToNsMmHoz
14,125,709,74,482,DWJhVmQbWUravuRFMloe
127,83,772,0,155,LQdyfrQNIAIdqQIKcvLq
223,79,373,38,432,ExloefsloETCaJzqgzBP
927,13,1743,0,19,kLDyVfzSYWRCkWGXGMdd
106,518,2227,458,752,EPoufAVzemVTFJHbfqXK
335,60,402,11,460,zaQXopMShpIawdmsLigQ
1444,229,1611,147,536,JbqxbxUnehBjYEUMPMcy
11,249,144,130,667,umDrUTzLJKcPryXaAFuC
1730,73,2408,45,301,QKsoLmUjWDGCjGEEKqaX
291,69,1429,66,280,ZKJDrhZweGVbdhLIOkpy
1405,455,2790,411,949,LnJEEuNWYsjvdphsuLBO
2684,394,2988,386,426,HTJGObIPyRchOLVWsjWK
560,172,596,115,510,BlvhoyTjUNaLWmssZUVq
1974,736,2482,313,876,WRGUoqOdSAGrXclFuVMf
1025,240,1366,118,317,MCIiWUPZctRcGWhwJDnT
