user_name,cmv_comments,cmv_subs_commented_on
41,565,hRZIDUDcgxfgwRfEiEmg
160,508,vyJBQbfIlvShcbJFLdSb
593,721,chrHxcdGLpZHFqdYmTxH
96,496,jzcDLVVufQEwEAhJNcPT
167,553,lBwijVzFLowJATWuEFNU
21,419,vRfIctbjYDUhpjhuNFVP
65,181,VQATQjooZxQJabKZBtiD
566,712,kwNTCsuiLKGGScwVtlEt
58,289,thGAwMdYPFTPsPzGIKYr
103,156,koGrmJGLOkuxWTKDBCHy
375,661,KTmEXaYCbxkdBFLVosUv
502,764,zUdwTpIzLrBVIwKBnZRy
68,505,GfvlUBNNmvXBdbROKIzU
210,279,pdORXaAQeVEDUFpKwbbi
3,74,mhNSnoYvUqtroqqQorPC
165,201,aTkdIToCHsONiEOUHKcn
47,228,kgVukaLmaxTJpsqIctcs
646,767,AYPXTmoXVRbamxKxfOXe
699,757,YdWuKxIuQuNFzBbVtmIZ
31,173,ZmfLPymoimMfxDNPiEsi
15,99,QocejfmlLYPfUUqCFeVU
547,812,RaAYnTtkbAqjMHnaUNzS
335,981,pOeRFtTfkwBGFABCJlSl
100,184,yHNYInbcCqdXwgeDpJOm
350,583,hxJwwfROYIaLflKlLEIg
103,926,xUKdsWdkKhsEAvtHgBnq
237,658,ovvRnmuuIBVMNlceoVgh
323,822,TCoSibNztIZQfCXtqYZG
86,314,lDxgNcomKzyciKnbxYBx
1,15,wlXETzkoupUwVdOaMcIP
542,757,eGvxTceuFOWrlxCSuleu
259,380,OFUpmISRreTdzfDzyzaE
247,585,lhVKCTAOwmYGUrlUPmlu
537,672,OvQWMsliQyHhlcSVmSSV
301,874,BwCPwEdNepDSDQRstNmd
782,843,rBTVodpnstAvUAnUHoAD
563,893,BIrRxucniCgfbbMudAdN
341,609,fqFBYfYPCbJGADqzzqvZ
147,261,wrZhmuTetlpqtJPIOZWT
90,449,eRmHYLcNIHZhYRWlavuK
83,186,LeHYMCRFFlkCnyxJxBsI
258,366,cwqVyUHMXQRQGdmEDnsK
24,570,pFXZftdDduZNgHHMiXPg
0,44,ECNINfjsMCfFSxJIZens
234,403,GxZtVblIARxrIPIcLdxA
385,736,fbgaufxYJaHRyqTQZimG
114,547,GrxIgFxRyBGQcJHrbgyE
1,158,IWUOwZbrChvcuEAGamgD
515,637,bxymjrObtDnXNmHVVQJG
60,922,OisjxoFFTjgPFxhkOtqd
137,294,ZwaQydFlaEKSeawerGSK
47,960,ybmHfahPPpklXNvioaGl
24,182,CBwvtirWeCVZiyhUMchy
2,8,BiUpakYBgzTuAYisXcxT
193,924,bTAkaMqEGWSimLRUTFnu
100,205,aPgWHVlCpSncnEZrZCKQ
558,916,SnUJslMMWcQvXLoInanE
131,444,uGOUmqEFaVBPTpCzLyZG
133,214,pjIAeVGfEymxINfuFGFq
88,141,lLazAorElokVIolTesAr
83,133,OMAxdzwCLGlxXFxjMHya
29,254,YCsOzynDcLzRxDGoSPwf
93,308,EKBbZljjhBjnjLlotVpl
268,331,ZhKgalgEROwUbcAYccLo
279,723,qvFlBFQJVQzHpXupiXWt
544,888,ZPfHLCfEKgVkNZhpslFy
704,854,scMnubKfEgRSSAtAOneG
299,431,PkbrUzdVhlGjRJSKUOrR
168,387,LNjXHIbxxWtFkkKxUbNF
0,112,VgwDnkcAyrDNwuaBaYPx
485,773,BLDJQqTXIFaCwpnrrMFD
625,794,gMnWJcGQTfBwAljDXIwy
300,873,YQfNSbcpBObxqWbTRziX
133,171,jJaNzGlOEBAPSDosYnxF
155,199,INTVpDYpVieiHhiPsftX
37,184,uCTuVZHAPFDhIshbkyYH
40,470,idceCWhHroAGkDciAjYA
775,858,psLJWXxTlmStzwjgPanu
27,78,dmEzaSUDShrolOWjccRe
96,700,fJWSsZXieneAvFSUtzLw
243,388,TSDtoTSSmMLnKchhNSjV
181,417,IKWIUdpMFGPTzsNSGFxn
374,493,jvlZcYMBIPVsRpYXwzjz
33,342,mecfdDUJqYzEUrebQkKI
201,727,fEGBsNtIhegzAxDoAmIx
349,857,xWSqIkUdTqvrhkYEogkC
295,578,RYBmfHvmxjcbVVqmOYzv
268,329,YlXPOHzoVxLQMPunqjlN
9,295,ZtHUoeTaYMFQpjPOjdNr
170,763,BTaEgFCHktawbDyJbTto
90,282,rJzjXFCHJyNrXQOQYJLK
114,855,YPuwRwSSjJcqZIeYsGTe
143,594,gfNwJOIhqHJJZJbcgelH
48,666,iqaDJiDbkAPsRvraiPer
933,976,QSJFbBCYxxwpuWSaUBVM
242,466,nKtPHzBpWhLBeqYXVwzi
557,703,FUKpxpPJBhUJemiroRqA
693,788,GObfWkqJePDDnyriwwMe
98,232,lIjcLrLvXFpyxzWzjHGK
631,862,jyqXIJPKbdsrJuORgSPS
173,799,YBDmFHvrOImXmdeckJjK
177,998,lwTYyGeACAxqIrzdwufg
227,386,EXOxxJhSMCxMJTdxFgxf
509,800,bqDtgaSZPFRRzepoDqcG
500,940,XladyFXQvLWVZatPdbZA
27,524,JWOjehLVDsfiGcyPSqVQ
453,951,dQbcvXAOcyDnjyTMBqNl
274,722,scaAkFfONNdLxJbFYgZz
484,628,UdPxUqcenziKTdpsanEi
227,475,BtUSuxazwnMDGIUJQzJe
230,267,SdhNLyiIRcVhGLdlBPpi
532,779,GaNaPvqxvKCCHCsCcYSa
251,295,tiDgsjugTbDYjTQZpfPz
403,683,vsJWxrgsAMwjLRANiUrq
440,579,dZqYtavbBpaxeyWjWNlJ
292,966,yWrvzwIjTxUHKxMbcbiC
51,468,vsOlOwKUTHMyIiemdROj
431,670,RXZUUIcMnTqhOkryufhu
205,389,MZlHeOjSUgfvdWWLOejM
27,556,oBywrqIowQJFBKEvSRYz
163,249,bdNXqOwtRMAMWIVEhYcH
176,818,LQoWQOtRNzAljMyiPEwh
131,423,YeHBuobwycVjuiKngRUc
19,332,PzKuvuYSkXkPvAtaLynl
63,177,tbHKohFTYwpGHmJKMXMi
144,480,wOPjRoOKOJDoeIVZptUB
4,228,IAOngveSjZSAOzIqulmL
98,763,gtJxQuUMviRIPZTebHyf
59,314,MreRxCkKMDBAtSEKyXxX
86,338,hcfBvIclotxBoujFslKh
122,158,NReVuQnxDvhPBOzfodzp
127,138,JQtdcQmubKVhnFophlga
498,563,IfuSgkPnzAjlxUDqCaMt
175,474,HfJhQqSQseNyWhcGqhBK
181,931,xKkFgvAXzulbJIMBxGFj
257,404,pUqWhXoWYDyvfyIPsxXi
203,309,ayovDJajczEYDHDUDqLq
92,689,fVHMTqgEJGILMdNuzcjF
76,759,NcrVoybsAxWcJubzgLkR
304,453,jHTecCpwJSPvsCwrtYMb
120,186,VILuohRtwewmZVQVWYrX
111,355,qWMwZrJhKsgIybwdMxBW
56,967,rcQhPkpGHpUTZVKAPzHC
224,241,hUMNOfowyKbduEtHNcAu
680,787,iWJJiJCoACOtKIjWUoeh
1,11,hcQqHBwRfGIxAccylULG
26,133,HqjbBPTafrZkKDDKTcAe
684,914,GlsSCDzhZblRUSUcgzaD
34,328,jUfZqYeIpLbUdyFmCrNt
364,716,jstFQmMnJCzjGMEgcsJZ
223,855,wXuEGEEuMKvxDDeQFiSq
120,634,bUgfVEXTbwoOckRGvOrK
97,196,shmdBzbvxzjRedtFlxfI
486,548,IYftCqGNbDmJeXtmRkgM
16,19,NbaLSEIPLQVHiCjOxsDy
130,485,mKJyFpQLKFQZiHUAXxVO
427,465,qPwHGlLsdEvvvJocsndS
235,568,BebRobqQdraVudgQVLdA
440,504,PyedOtenJafnwhKpLoQe
286,989,iHkAeHbfLsDNdsGybAvW
38,167,vOcHHWgAeWeLRHGsPUFd
314,845,EtIUVzOPjYuzeenWMHaq
471,621,IyRpNlxjQVTVRcEeWrYy
88,519,CLZZstyrdTNvigTVoxYN
381,517,ewtkzWCFAuivFQjLkjIT
588,659,oWmuiGSJrjMhgvkNMqeX
233,363,wMhbeOXZXUKYmjRRwXUU
672,864,NuKXANCJysYHZCrxsBgb
63,83,SvTHrhPniqfoDZbhUGQj
262,448,hQNGesxjGGPehXgeIwdY
721,926,QIUTZojHRXrSDwbmtfeA
784,799,fuJClmlkYdvqmHBIDxoj
6,8,nNbwlPJBNmqRErGDXtJt
583,967,SnYgkMCUbHIrJvsdsOso
316,364,tAucZgDZpnJIrqbLWafK
630,977,ceRTxgxCMGYQHvXnJgHD
3,4,vSrjsjxjpVYjtvdUnNHz
394,422,GtwspIkqDcIhMylerOTm
187,696,tCtBczJxSNHBPCUUGJAR
135,514,WtduAUUEATTcXUmMcWIN
138,285,UNYcDOdZogfLZGkcffJd
308,585,omYmlgtRnuxCxxyMfGdR
255,828,PVaIuiQogcyxOLrGyvyu
22,318,giFkGmKIBVwebQpUVWPB
133,341,RLsjYYoIOztaWgVrBSGw
131,726,tQglbuHsmUGraRbZxZqm
217,292,bITOWqJnLlnjBHZkoBcE
509,533,DZAKOlFItvVZcJrmQfWQ
699,751,KzHkapvrwUqineeoSXvq
6,12,QUVgxyyUyPYmsqrBfOYi
58,725,TioNgsZKBNuSeOZSaqdx
62,466,cFVbPeRqPAhXfJwpHtWb
215,513,sBPFFUsOmhtfESjxEblW
490,774,QGrWXuvpAirPwcPiSroi
279,379,JmIZZaZVuqUrVZQVkmjn
175,977,elVXrLCPEJdqvcwbstMT
669,962,taAZhsQABDwyNwAjcaFz
280,979,wSkcbHHzXnhdoAjiRLFk
6,9,GmKvgiEELWRGXFGfvgbx
7,172,XnsESHkhGJBrxrfAIEaY
620,680,OiUbZnCSPZWefkjkVgZC
9,47,wGbPprfdVeUgwejohcLK
667,950,qcVmGAesoApLDRtxsXOu
10,294,ZtaEOaRByABjyFrNxUpY
201,211,WZgGUdsaIgWEEmNUWHrn
97,327,LXpGbiXFXLNnVybtkccd
63,297,JFXZhqCdAiZdaGFXWAxl
727,883,qqwrjiqkjUytxZMYNEXH
126,236,rxoDvCGRUuIvNGkmLBZL
202,491,PVnlwGQneTqPcHskIYes
451,840,YUGpxhmkPVjFwOCQLKHa
4,98,QVcqBwowEEqeWOKnmlyQ
251,707,egTkrttqmndWjUwlBvMO
593,658,XKsqXrwTPUiNIEEfEiMw
319,508,RQBTzfljKOWHnbDDvPHU
0,41,TfBlgwoSIathWHZFnhQe
313,558,rUDMHtTlosZXZuvJJyrX
249,814,YvFNpxCtEBamfgeuEzzG
197,293,gWjsTxuZNxERdFkQbGgT
53,356,orFNzkuWxzRmqhUIvwgp
272,429,kgzNXOodtLEriFwwfuoa
289,434,xpmGJUUZzlzEREahaNba
17,183,zrcLyOVDCMThbzKzNNfK
47,659,ekxZfyXjKKWGPPjkLTQm
286,673,rByJULgICyFyZohvbkoW
218,273,IoAVHsKvzTybgEvShelC
463,622,ssPlhpuygjDzomMOcYXD
191,310,dbUGuNHnbtZoqrVJdRxv
155,491,BvSlcrFznFyBCbqRgltZ
538,655,NcckeraxACxmomiwfyQZ
333,718,wNekXsoIsdiVUJKDVwed
338,356,BniCNoRZQpIwoSUSvmvH
370,964,dwALcTKohxCWVPpFnARt
619,741,AxknUHYswzvWVXkHrbGS
434,526,aEQAGiAnynZoKetwkDlL
25,98,IDNztvpXStXjtWVENvqg
10,141,KAQQmwgfeDjBIaHgOMPV
259,701,jQwauLtmGEmScWXOsiVD
400,636,cURKFmhgLGJYfCZnmUON
34,99,QCkCVUiqlnZZTRGDajGg
436,876,fVHdAWLhWDvahJiqpYWQ
349,522,poQWODIZUlxrpXoxbLsU
213,345,dTTwpXDbSdDtUHIzmeJf
585,772,gIWTXyMWooLuTJGYkDGC
281,931,rJVEqqltYIWdonaApMgf
371,629,tsbVdqimwCsAXANPbNZp
511,668,AoBIcRyMByYJINfUYJDr
34,626,NoKJOJocpQoSnZlfOpVx
261,523,TVvRNZEDbxPPNHDsXHvE
95,895,yeEPQwvlDnxLhgQITDif
301,802,IAmIYFhLMyoyFYPfGSTZ
189,708,PjVTObCXGrweVuRjnTVD
504,818,xVgccPHzJccxjLJSQTYp
265,268,AmgGZEWoooswhCIEnooJ
177,280,StWljSExhoLqbOlfgejh
675,749,eJahTdqmJJxpBWwdRkTd
110,185,kUvirApKAHclfeEvOWlL
225,982,EHOvRIrdcvdnqniJPkyD
582,956,BSwofGQpwSGpEPOISSbc
668,952,ZAoFyAWqRdWMQPtNqxIu
10,50,nsGKvqkyLyowGOGriRnN
385,419,iNANvoNpMvWYpjGtLFzH
674,727,JiWYTcDnqQltXpoctlAz
510,837,yPfZYZWSRejlLEhpIbbI
256,291,YAmnAszjxUpThmcmWZZX
494,877,euQJhYMpgQOJGJGciOTk
385,499,qOxpARmOJCYmTqBYmbQr
136,340,JEMCbPYyWeJCWxkiQVeF
88,763,sjFJvpWwTMOwWDfxDWpV
24,555,vKASVolznOxClJhlvxkp
2,292,lAIWMQFsNWxazNhRoZDx
199,487,ocKsCNQcExKVUCqfJEwq
178,233,ewCnjtIuomWmbLNYlhUu
448,454,GVbqkhMjOSkUQXYLwcHK
261,559,ntGhjQmtlqfjhmqdDvHs
143,317,KyUirwBrfIzaljtzjgTR
43,962,KTEgAeLJqNFVXXHafRje
343,517,ZQjyhaSZlZSuhDgfMRST
632,860,ciElSMClHLOcJNAuylzZ
373,695,obKCQANBbfXGvCCutKqi
164,378,LdnzdVMABCpuzprkMRwz
76,406,tKhJELXGQBqouJtshcWQ
468,497,FMqUYEpEOcqgyHXnzOfD
519,571,wkctGkjakXgNbqXBnyVr
651,982,aIaVMwtclaXgNdXIZhlL
27,149,aNsnBvRiiWTJmYjNdKlV
105,345,dQBAtrWdXJTpLxXlgLeU
29,33,eaAQLWtsIYYUDdByNLIX
185,386,FThkAVxWLYesAeIvgPql
241,975,OaLljvJDsSifaKibYrYd
103,349,xLbXnGLxBoSfJLotVfiJ
205,449,wodAEvnvKcSousuyLZDz
295,339,UxOGpSeYsySFdiLHIZie
64,82,gCSGCivGOIqKvqQbXacC
257,947,YZQtPRmFckpVKWhxPUTI
59,68,PAnVGSWzxQPWMqWUYFEY
74,89,kJfeIPQxxbEYxlWDGmvC
539,706,PeQxhUzHoTZSjyMDIdFi
380,930,rvZLgAiScBLiTNAvKMZU
392,750,DUmFiflEhBXOYjcoORYP
5,88,CmVnGYWvRXJYSOpHCjWi
66,670,hZUOJewuWFVoUiKkJJJp
51,680,MSXUTmmzmVCHEYvTmaeb
452,742,aDruHICzSzhCVhbSETJk
559,611,FaCZHESDjYqYYCiAGnTJ
93,313,POryHoMZIUhIFAzSDOOA
239,463,UwADaJhtFMCPttZuJtbl
369,727,mLrXCMEdufOFULaCNCgo
53,498,oBOnkIgAEjJZRznXLPkc
15,100,fDQmdQcKQVUuONqlDpFk
178,593,spzQjzAgckCNTSlWlZmv
58,163,UMazvdxKTdNUTSNaMBTN
473,542,SptaMkdzVOFMVozxotkB
361,627,GfvUJTHmJXsGsEiyAIeb
71,366,rIfqzvVRHuOxXgRsDOpQ
290,717,hdkgPnQfdRGhUKbxMiyv
686,832,dUaxHPaEjINeUilPbCIc
166,222,FZMyvdFNKsvarRHvHdhC
38,472,nXatBDsdgZOwbGrGEPqD
172,202,fUNKQqkBUfPNCGXRBwae
62,485,xSCDDDwALeuqcaTLbbhX
170,300,alQwQTigIBbwYbrRyKkt
4,154,vzHqAfveRJIXwqfJgSjx
398,405,LbUNfZyxxdYzRWxpCHzf
502,605,NgVmuBiNLlCbPIRgRxAn
84,171,cxplRSvjRAmOAVmEAnBX
215,322,oIjUdIyXkPNdoNJnNYXl
0,36,DgbuUBzdHyhLuWFePynm
954,990,GKMKGTcgoXGJBNbjZlob
68,122,FzyOPPqVXMnuXBXgJbIm
13,549,ytGLuOTrgWEKJkxnKQKh
414,941,RcyqxEsshEzwOYBgtiDQ
174,293,mRCPocYZdxIZkngPdRmR
222,530,yzBLbgBQuiJuoVVXQpPa
60,162,VqxKzSLnKRDWcnebRwnf
428,767,WNFGgPwesfuyLmBNNxaD
307,586,oGWeqyIFVBpCfrfcevuz
661,772,TWrzxRqtjHuSrEyvAuvc
706,882,KrOepTdySdfAttfYbAwF
560,768,PTTLCYILYbxhicRUXjHd
505,845,zXcpwPCuZHoSJvXjhDnF
115,465,MuwHcZWYGjuzGZugdlzj
24,969,wHsQVIdMqDQUimICTles
78,120,awtXeYDjruzfShiLeDcK
328,331,lhTnkKpwmhLtHPqfqQOS
9,84,oxMfmKSsihTpRYoZvhQG
455,539,OEaSDYZqsrhwojsfyPMN
81,168,IMdaSsgTNtHgNiaYtqYZ
344,753,pLvurCEmEsKAuwqveWJw
0,17,hdbCECcaCCHCILQFzwEv
440,590,GNClXtijtwRFnPSfsCSy
641,818,NUNMBNspUssnWkoEonXi
118,304,jjBDwCOyaHCkvOecthTb
128,549,wCwhbTMWTLSUoFxhlifW
326,348,cLsTJvglNLaozOMJhsWT
584,655,ovzwLGqJcpeIezTjDKio
190,935,FGDeQGWuMFLzljOxxfkR
248,451,ZmukyVGvkIGQBWsyZBEm
107,360,HabeoGLERlrFiiXDyZoc
10,24,AAWWTcWFNJnTnmlYXZhR
123,209,iafxiqqpcgxrgWdgXFWK
514,890,bzKiREUCmmupTAicDxQR
8,536,OrkGXzfNDvoMiJSQciCj
15,204,TMPgJSkZSkjhMzPJUkbV
430,634,GnMgJBSXjnfimSoPUrHA
322,505,wkpzrLdvLxFMbjjlZHXB
175,733,ZYRpcRdrNQGETUcXJetN
903,948,domDxznNGsZFvEnEYPSn
286,577,nYCqQxVNSXyzYAdBHTlo
205,541,xBJPvfjJzzcnIzYiNWWZ
618,882,FJQTfXoMpMFGTeLqtwgU
108,705,SQVSEidetJTdTvjteebG
211,478,dnCsQCLLMcnzFfXqUmzb
438,554,zqqfleDBHTuludtXDwmj
548,990,pKmzrDUWKRpDDAQqLvKe
112,131,pglFDSKFHLjlYyKRTJiF
539,782,ZfVjepSvMwPJToUUuICO
334,834,wMyoRfWxYqJgsrRYwEhb
149,636,KyNTifsagncfYJcSSjjd
238,526,PwlegQuMDzBMTtWeolev
99,450,wAPJLIwKtHkCpuzAiAKQ
72,934,JfqpfgnRNFxVIjIarNjH
138,154,qvZZSNAFFBXDfKeXZoyz
155,380,WeAQMQhWmcbDRfVMReiv
169,887,QXyHyOILsufvYZTmlgfm
558,948,FXeytYuBYDgMhzDxdzvW
69,450,amuyEWQiiHSyNDkLCZaj
81,264,AkhujiwojyUcgTtczAJc
210,444,EVOcsttWNduJQUJyRGTT
281,476,JolGjGkczZcuktxQRlbN
648,659,NmrBqccTYtrrjcqQGgRj
85,120,cuvYstuygoBJIBlxSbQl
24,303,WdNavDoMEDacVAFXYXHS
110,241,WdWYIsZAKVJYoqgkdWHc
26,388,JQQAIBINJOeYpskYDIYe
386,442,xxtXHHoJzeIFIbNaQwFl
62,90,uJohunwCFnfqdmXGHhmY
822,970,uZBMjYzskiRelUpwzlUz
451,568,HvhWzEjYwCYsjbKPIrTe
364,943,TKiijWfEnodQZRxZcfUX
30,368,DYZcpQLVPMQUpZkqQiKj
411,949,MgImpBpaidHPQshinVgj
499,767,DxDEOhNIFQZoZDcUuBMs
259,666,kWfwqsVnHTqlvHQqqlCe
925,997,KtiAfIoOivCHxAdiXHcH
154,804,cilxmOPKpHfKwisdrEGK
137,998,HnIBvwkRYlrbuhMHoKNA
24,29,cyjpyKEbrhIYhpnfRKgD
201,939,eksdubbPHokpRTTbhZel
22,52,zaPEMkqegVxzHMTUfnmN
141,255,AYVyYCvTDDEDApcsJXzC
304,850,GYLXOrjDvkrwkpYClQcE
128,194,NyzvOomfFCkBZMKPxgex
7,89,qZyUJyJQzqngQQmndsKH
8,225,BjldBElzKXpwBofVRzZD
42,256,oNlmkgLgKcrWOSUaJTpY
438,870,DRdgrxyiAZtspdQIdBlX
90,192,LgaVWlPElnteLEttOffP
102,130,hNZRaFwMqRWtHDWIbweV
161,202,lcSHHfENwnjyhXvGmqkX
477,610,cDSTswokltYQOWsLEtHo
179,233,iXHsxfOSRCXbvoAkcqbT
533,782,ISGjhojQIsyTsbUNvKAK
55,135,EpaYXMzLvEJKhUHuoEPO
48,190,PlAYXXEzoGYyvqHjoEJE
708,795,amuyKGOJhYyVeNIXXMGp
6,26,CrifsdQDhzhTsylDzbPU
305,354,LotxdkgWwPnuJgbDSnGH
229,643,TAfOqBibDrvWChVGOtdl
6,18,rFTeRvXcmuSYlGenXtrj
71,123,ecAZSGTJkdGhhRvhkHeh
53,373,MloQNNAefBWNkNEDgyoE
60,456,KPyhGUQteaIRhfKprbEY
243,797,IprHmINqCxRgywlcDOHJ
512,907,goZxsxWYVaRNiOiBlEJl
577,842,HkUYFtrrpaVgsdmUVVEY
67,835,TqXwJHeEAIvGbepmkxRa
34,136,fLJGshLIEHZTpCQYrCEb
273,723,CKlmpDaSHjycloXZlczA
372,496,sRnBNOxFoQkyDOzYEfkp
128,285,qUzWmYBlQUPDkpfXgann
84,356,YNLRcPOejAdgrsZuyBQn
32,785,iTOJzZoDroVejozYeXZu
505,725,mbJrJImqKmAAcerkOGHO
587,950,GHDazfKTeSeqMjbjQINK
147,289,PHNciPgoeUBbaZdMcYKl
86,115,ISdWeJnVAbsMbOTbXRoC
250,682,WwJBOXRjrzpNUgskOlhZ
24,35,CZksbgCjHuFAvDGPPhce
890,944,wsWcgPClGLDdTAykPpfB
386,417,SLsawmqsuDvlMLVPVhTS
574,677,XPGpySjUHYeDLPIVShiV
29,264,BKYmBbBgKNLaUYJgFbvk
81,873,QUMoSPnzJSEiQrifFSKN
271,738,wBaabPezLHiPkqaNuxQI
347,598,uibrquBWaJtRLemahOYz
78,561,YYDCzFBAzRQELUOJxLxB
488,713,TifdPvSpnNMAAQhRTpyN
222,787,VmKGbZBUfFIekZYVlSpG
261,304,lIqSbSIakikuCldqzxDa
130,776,MTRItxJfdwrUuLuSnGRy
298,460,GDhwtVGGeJmxiQjJeAcB
339,667,sSLnBhVxfhOyLicNoHSz
14,49,NxDzliQCmbmSAmRqAEhM
215,874,kLBiykpPiHxlVdzQRvJy
182,347,EMarVWKMNnZkUTyOMQoX
240,776,wZOsDiAmarEWxUXyNOmD
18,298,TwNebvBnGVCzmszyLDnw
77,278,qsFmpTMlgLAFbbESVyAl
677,956,RjIroRkECEZExnjQyVRV
479,592,fimWjAxbfWQNZJnhnHpQ
380,727,XNpmYjoinZSzcPugQEHp
128,167,EKTvucsYQolCpKVfUoYd
516,660,pLKdLpoauCWSlpNZSGki
145,978,OpMrgIgElCFlRqGnvcTb
157,531,ABSaVhPMudZHHRyNCnRS
32,71,FbHLHziWWTCauRPSgkjO
745,873,YfAFKewnSVgssyVoCdYA
76,295,qpMljxWhAReZFOcseZZO
373,968,cBXAhQWMgExXtrHtxVsn
306,426,adcsGbfojRDDpXLsFoqq
88,262,bXeJgsZpMkFrGmIMiZzg
41,158,JFtxZyMaoQVIGZwggozv
10,243,lIYjiodgDGszNrULCpFG
62,923,etfmeWYlbIDRYbWknMap
172,286,BhmvERjXdAAFvATeONQT
82,629,ayRnwQgYYZUjEvVpXrTx
402,644,StndQfECoAwrxxPgXphL
323,836,zMKTRzPtIPkmXPdYZbIt
468,527,LSSdQzwkeAtjgqyCFRfS
107,176,uqYclsyTqjQkXLOIkWZD
92,295,VZBOthuEABIbSnMLwZgs
96,446,rPMktLXIXxUBbrIXOYyZ
122,492,mmnFYkyHbwVWHtMdHUvt
507,883,NshzBYoEJUFqkEFJZOFd
93,197,KfPstGOFkfJRpDFpKsnc
335,524,RYtDKaXOvUuhmVpaaTzt
53,113,tQzznIzjjBebcHKoqfEn
82,128,pSQUrwgEkBUtIPgihFqS
153,304,loSEnFcFixMRVSPswSWh
355,398,BGrNiGTAnZYjJyKorPUx
30,52,tOteVmMlaARtivFnEaJX
203,496,CbHEsQYwJdzJndKQrAVB
5,485,JssACRSPUkBELmxGdCqe
25,84,eyKnSyAIyzjYQygbcFRh
499,746,lZIJAluFqdxafjHFGGLn
103,112,kDuoKCsszRtwHJGDxLCV
55,70,wqXwtLSnoSVNOtAMabDd
5,27,BrqLjtgJrgcAOhvExYIK
338,556,QLdhznEvYuZhCCATFHLq
106,271,WZnTwqkbRvzopexoNXqB
639,825,QzgOQhmZyWqccWCEcLdR
1,85,KQnvDjStehppQWAKNBIP
100,192,UrmuUvxEJduFMUUplpNc
628,782,RNbGMErfUfIwljhkSPqr
57,932,ssHzenthiamyWDgdspmS
306,490,vWXjbGHkLqTUZzhzUIoj
272,940,XqVFDxLsIwXmSumkxdNU
80,544,GYAEBuPVTkZqHaXqNxSV
81,454,KjxLwaBlabTOIKiPpeBZ
329,964,sRRufgIxbESmJuxKhkXy
823,860,SMpTNBFMaapPsDWwUgZY
18,359,YjTLLsMQwGLjDHhOdcDU
328,579,jDQBohPBztOLJSfcgKDR
204,911,shHtPzmRpFgOodtQUttX
760,869,XIUuzcWGFFKgtnMDzgbR
7,76,xRmHlwutsWyRVvsFFqcx
304,523,GfygQPKHBftnRXErRdqc
83,139,WdyyuHwFRTpFvMADIiPP
306,337,jOPIQVFrbNrLpuZhDVPC
376,659,KEPzOpcsMkbPztmzFvYz
156,604,AUKwPEPfoiHBCIrWXiIl
587,611,ikvdLcRyoAPjOmRQkrEt
71,404,SHZlqEhOIgFOIrkcsonJ
197,630,ZsJUdYxYPAYCudIQYHnU
420,536,ZxFsfqkoLhPxdSILCIyf
524,922,bxyKKHbMqyXwmECuZcHy
455,715,cHGkcPoFfClSpIwYTbuN
482,882,xssRSatBblWfMSgyannz
575,717,EUibhbmBVhAadmVnadQi
285,821,fvvserTGMzNkRkApmbef
192,367,VhvRfRoFFueSPruQlIpO
137,177,IMATmHleaafCxmONBUqr
556,919,THjuoqwYoYpHJvLVVcFS
79,244,eUVlCUCapWjbNLHPbpuT
167,578,hPcxMrIAHdiEMZeSoRyJ
47,350,QPmuivFBjFnrdLFYbZhK
555,899,VuwphniknLRoinecWzIx
258,288,MoIvZYTxqpqwENNUgTDk
585,823,idIdBTiyHstuujGxBeke
266,676,YXxZIVsKWPMAKDkgAPZZ
8,73,wHgXBqvlNYCpUsImIqtE
597,787,cZIhawpMjVjNBDggZuYh
525,532,NhVkxqqGwlbOqocvLIQP
356,993,ogTLSBRrrCLRRiXEbDDW
357,454,bRnGxlVBqzRvzofxHSTj
312,746,boDmLHCRxlMhzLdJqmwJ
16,34,DvRHFJWTDUNmAZlsmqRX
394,660,RjCrMPWAQbWoJyQHPfhe
345,594,KBlIefLFYOgzkZrxZbwK
141,697,ybafgMteXjkzeHQwVEMw
9,757,PzOZHIjanOIemKQnUWzA
65,95,oevGuvGmowgqiZrsbvPO
10,16,dHxWyCkqiBARFuAsEhyn
10,17,FsdnLUTpNDrClhhThQPl
30,48,KzARFVsEmpkFmfdMGkIr
14,182,CFZkFxSmCoFVlXGcFjxk
248,441,TUcdyaIgItSrMxGnmbYq
260,292,EnwSDCDoHPgHBdhZJUrH
138,297,LPtobwHdLdlaqgBETrex
178,305,ovxHylBqkbkZIsazwLkn
48,440,ipZvQoyaZIdtsxjHhMOA
78,962,HXYdXgiByMTQiNmaPjxg
21,338,xixsOwXJdvedVGccuUWi
308,779,tXMTLzucIXKtQhUsJIFT
269,679,MmgYPRzqzISmibeWMOyw
130,261,fgebXTBkWQLCLgjtUJtO
591,672,XGUZAYQwewwoLcDckfHM
24,396,WrGiqkGyGuPOEtJAIbNA
37,291,drRNQzIovRLCLkYkKKOT
263,361,IZfqoevuhrWRncryfGfC
243,268,mZOSnBWbmsluHKAbtmxH
418,542,bHzBwzVDeoySJRdKWJEs
78,419,QosEeZmmgYLaKlNySmZT
175,435,MGGcDEXUPQgEwzAhlwZG
34,231,MEjbtdlHDctgsbxrgIPT
288,302,PEWluNFtdURuADCoOtHo
678,797,miaFHtznzaPtGAYjXqAA
382,986,qESVHToGDITdUBnpxsWH
89,283,RmIVWPUXyqxaUXOHqfZo
