mod_name,cmv_comments,cmv_subs_commented_on
117,293,ZYTLFnNWvDMtHpSvxQpp
386,827,rutwwJkMpJvJxXGrFsTN
139,286,dtYYkOndcuJXzWCSksFa
15,19,pcwpUxQLILyqrMSXAwNu
93,122,LuVGKvaLyCOqAJtvzyLY
342,830,MmltpAHDAmwNYfJXGpIo
6,55,WgzMCcLviavqspqMDPDV
185,372,qWElMUZtuzlGfStsAjCZ
312,358,GYhYmkqQpzjxoWBzfQTy
89,724,pizlMlhclXQupuqFjMWe
300,590,hgYUDLzpxmNKYtBLEEWN
89,431,nsqTJWUNKpMDMFJfhbUa
220,770,wWJQDdMorBoYHHGDGDMP
825,945,yqZkluEQXHJgsAYznvHi
157,626,vkYXqLHhlgQjDqqDEpWb
100,866,nCOUAChJOhDYHBgBEfUv
60,790,zoaYqjZUVVnqsswajDzb
7,30,JpcLyraEJhDicpTZugJe
141,281,ikRLAAJZEpKQgIRWHEGQ
0,3,WUTzSkBvVlYWNMGKOqMC
275,319,FHpjQCPHowqXnQXtfbPI
145,243,UswVLVoyEGAncvZZKozE
673,897,GQQkFpexNdIJORPYGEKX
117,832,TMlKXxpaIfWuwPMPvtzZ
372,715,gilFzzzHOKVceTKosbUh
11,15,TYCdECTSSTdgYvbsUueN
256,594,ynRhdPNtavDUyykqXWkG
318,449,bFAtZEZVDcBRpYQoNHQq
282,364,PwrvBOmYrQVYHWekyxMF
77,157,pLgXAGTaXijxxJXzyQZD
9,645,DnChzLvjSqnaFBFQtkqO
739,875,riiapYniUZtaboxdoTEB
435,528,dUYyKosTEMCqidhJgOhW
276,288,kTLIuoRnGrsQHTKkxVBb
52,77,nCIuHzunsSpcqVpWyseR
513,819,RAWqhaFYHxcZzsFapjLi
16,17,RgGdYOHFPVOegaubLmPB
375,701,aERIYGEcmWeQEVbtaTze
255,377,bNfnLWOCKJGdeZZgTyJo
13,199,PTSyckWvQQNTQYkJGfTd
325,478,LlIvJUgVBmTrTjPhaUCg
129,308,UJXgbieIRvbIDtQTjYxl
292,668,aSfWSzJBJIZpjgNdnXBb
16,476,MwlUcvqcAuGSESkjLucN
762,902,kFGWSXfOmInFMltrPwOt
21,129,rbyNXSftECNEpDqstByZ
517,571,iciMvqKJrDnYLAYzyQfz
75,528,eIugYuVmzOpiWUErJhcO
37,507,OhSwVWXrVagjLFYAwhmJ
672,967,JaZGHHKwpmytWFHcWOqD
112,358,VdAKTBeGJvxmycDzOYgJ
629,775,YwFELIGuwltgbRWHzJlI
400,406,nsSdgIUgAaHaqFKPmQna
382,719,tryQdQHlwyhtlNWbDjFL
793,927,wdmZRXRwiRTHvpqqZDuX
467,821,pMGcOhZPIScXheANMugD
122,335,mtJsObenqWPmoRiMYzHS
604,710,trYFpaDeTqFwkcqtoPUJ
294,727,RUpduZDQrSkINcxeyrvk
673,872,esLBqWoreZCNtvfvtZRh
245,359,PqztQqNOmyVDnZtlEixm
73,249,hJSadhsdSxxAfeYNHLHh
10,27,nRRCfBkSdWVCZGIFLNid
245,274,OlpRiiQvmFNcbzdxnVrV
271,669,BYDrBEZirbqbLRaHJRzV
849,888,ICkodplXcRMrPOBldEwP
792,970,snfLtsHHhNevQAKAmcsG
20,642,KCDjhNkiTvYVBzTkwmJp
87,738,fEsrOkPOgDFynwXhoYbw
136,194,kQcjBdKaXeTwSzeomvBJ
364,365,LzLhrrdvdiGjdgcTTCFk
366,768,hfqJLihpoiELMGGAwXsc
68,747,HAvgOZVLIaVZxVKElyVb
126,404,KZhjOmGAtZDRDCfAmeez
25,38,IatTFzlFagtwMrJouANq
169,656,oMtCAscPXORNptIqZmJO
536,577,SVgpwlQqGgVwBwlpJowx
343,352,ZFxLuZeQrWlysaLyJxOh
286,328,FLZvSHinWXBYkpPTequL
70,76,gpcoecuZufUqzvwAruMz
192,695,IrlnfrbPPXWufuYmJhkI
217,943,HcNigChLRalhEnJycyQm
188,774,LBOCfJEIDyAXltPPfCVl
25,123,PFfbFgwDuvwIKlLJJomA
376,851,OHnosuRbITofEXpVStpJ
394,765,vCAJJcocSdiTNzDfGZVu
100,743,akBRfDvYkRowbNRKqkkd
253,473,GeWVuWbOvkGYIwzHRxef
126,183,jQffxWihnQOnLWHJymwo
18,38,ufmsyUzGGGxnmojbnORJ
537,642,dWYuAiouZfdLPUxMrQfm
6,7,RWkGOHjjpctXVHxJgsER
55,622,SoMFIoUOqZHoAeXcRmuj
233,330,YAnajPuAIJsFlMLrAoJc
501,788,USMeqZOqrdjCBJILZvMJ
325,328,XNpFxBVqXfVnmfhopZxN
332,672,bHPzvsZjNvMPOfmIsLoG
86,877,JMQxQXprOIcaeHlrHVAJ
61,136,rFUvjbqTqYTVhJXQJCxJ
263,774,TIbuvikyTCDVSYfPOLOl
921,932,CNRXFQtBOrbFsfEoLXLX
688,786,qGYyBxWpTlyrIloNhoFz
176,301,QJstnmZlflVFstPshydo
370,884,qYKTEUWxZSMIHNXrgRIT
579,586,ErZdXuJTUADpgxZhrxKl
186,544,STpQfSUlhrtdYcDCavUQ
268,453,ckXbgPkUXfyUPUFQABFa
7,84,IggrdCkzBcrKxYTQBdSV
35,403,FJqeEURfDmxoIxImZciU
444,500,YmSaHPAQcyXQLmMGGAXk
161,612,FqPKjXRPCdPKCDwDLGbo
389,640,zgCXRAUjVonkXBTxvjrG
112,113,dFqjPDaMMuytBwemCPYR
635,923,FjCSgpBsmeziQdopahfw
353,392,ZWDjPsDuWErrBhGhsZGA
70,72,SSqyjUQveKqgbTZuWurh
489,850,YsSFSVDxpTFENuAYCtOi
11,27,MODWJvBoGwKgYHMZdEpc
1,4,MqZmNIWIPSvbOjiBIwhm
19,188,edCBhjaJCNOvuWcQdCFN
13,598,lxlXDDTidsXLaMiuAEfz
161,167,tQlpoPFRsWcVybfaaSsM
33,54,eRTzgdFEDXzZmdnVuAno
359,405,fgNAwtPWTMaRwLQfJEMt
406,861,aRnjJLeLWIWobfDDlVhh
502,712,rytYmDvMlhgWuEPEokMu
235,608,GawXnHsSPKUGJMoMXUjj
275,345,pghKjMdwCBuhugYuQXau
17,25,qxLNUERntgZuGKGqtLyQ
308,322,YSJrcvUFPRNsLRXtIzHw
91,227,QxLTUtuGfPIDzdwgwPys
407,934,LumSmMnorTpZRAiEqwWG
4,10,ofRxhloeaXYHUvxNsakS
104,312,cwUPjPTYsxzKccPEFGXK
529,598,hsaiWZDeFcIWjpGouUkl
187,208,PsSHSCulbMeCEvzMzZGP
1,61,vAiSWurIORglzHuWgpvW
31,61,YWCKXwqfkOWiTvEMHIGH
247,971,atBpKJBoiwGBaQSaPHOY
170,456,CxVzNozRWQzXbnbBnINR
108,595,NwsoZUSQUhoUsdPrvbXL
801,856,zTcWaNtNZNTUCOTrqyFI
58,316,vyaFLbTVDNvPSyzaXcLz
490,642,vRJzuBfRJaxlxAUomHLI
637,809,juJKVKdSyqZhbUyqQLnG
115,374,LAhCMAaWlwbNDoSzgLue
322,889,QEnzWridFefaBOCKgMPL
242,588,XtsqcTodtBlgvMUnezod
40,612,iVwiSzhHuIqcOdRJnEaf
114,658,svJsHZRtAOhLgBrJwwOs
545,706,OJDMsTIfsMFIlEBdliaW
46,48,aDMOriVJqBojnqjdfCjv
22,124,TnXzGgoDlsNzZkbvdAOO
589,603,vBUmerdVIbmQlXqmneYJ
84,117,LJhiscPyjYjyoHmXHPae
246,280,yThETtHGqZlzLpVLzJRQ
232,334,ZQvrHBdHZPDBiSXFJmcO
671,839,QspFWgpexxoMyndIKQyN
549,817,cpoYJLgetLhTmfoFGEJu
832,959,HtgnjrLxVdhuyklVFrYZ
1,536,IeUJcsuaMVfpNGIkhQDh
536,710,oaFrQoizwanisedJlKJT
148,364,kHMrImGxaRQxSUBczifs
71,184,TJocqRgeZXyDFXyUTMgC
278,309,CQnQAxBuXxQnFVvnBKic
68,106,OGnPcgwKDQhQpnSYULob
20,59,OsJvyfGJOBmCNwnAbFfE
493,653,xCmLKeMYtGaaUvdRmmeB
246,877,lJixGVMwArFQSJYeqGsb
203,326,WzvfQFoQpsHlizXdQXWU
453,750,ZbKMQUSrkgOIybHfrRcO
18,33,fbRNbHFbDpoOoQPIJNcY
181,263,oTikfLfGkWmtANRoMkok
12,194,RboLyGKYHGxCzKpYipLq
36,148,fOOMIgqcEJXxEgSfgIRY
25,106,jAAWoOYNRszrfjKeeNfU
870,903,SUAYAnITTvdUFucraTsv
440,626,KzBRAKlUHXJPAnoamrjI
26,41,XFzOoBkjiAgJLYBCJuWR
205,644,OUKxCHBrloYgSBjkTgiq
11,26,GVpZhmRFobecwKeTZndX
602,628,diWPWNXjpJlRMeYQbibw
534,652,BcwqhWNeMAZaiuIhDqNF
177,432,xKcKDbEgSBXFqQyjqvDe
91,199,gBeGYawtkTatpClUyVeS
612,930,eHmtVguYYdOXzpvWVUhm
430,608,cWAYNvQrbsEhAFfGJnUF
395,654,FWcDcFacPHVMfDKfpOkc
109,171,duNSynrcyVRMGMWFrCmP
5,21,eXqesBlOojZqkoEVEefy
322,464,knKCGKJdrZzWYaukWpDJ
310,374,xgZDCPBqZyLFJDnQsYWj
494,501,VOqknqebQggENOHvLvOP
922,986,bXYIfbMmSyQFvnsWQSQx
132,334,BnJUWkcshYtAQAKOoMov
23,56,EFdUTlSrRQWpuVpybxpL
300,772,jLMrqLvxrvUnUzBOCTkF
125,477,smXeorDwdstsWmwxNtRd
464,961,PREqpiZlvwcAPuzsMomK
642,980,rpzjBcQqRPuGxIGmNFYI
131,195,DmtsgJTJuqQGpxfENbaL
108,381,OCZhMDeZjqLdwcsKApse
65,125,LWxUyxChddJFnfngTsmI
514,631,DEMzDMSBGATHJRWDbPIR
33,60,itPdDFSURrMTMvjEyhYS
299,552,qoflUKPNoaBTFToBzZGz
146,323,SUzFvkHiAPOgTzfPfCAf
179,465,fQlhNLXaMxqREHjQWuiT
84,257,XYpwHWjIrnrrnMYNFJvP
403,601,SXasozlEyGLWhNcYUJdm
267,562,qyTKlSGnLrAhfyWXoyVC
79,317,sNwkTkZCrnjkjtzTomYY
287,321,DbdNQjIzeOBwSqRjRfOt
243,372,GsapOsfnKkjzXxhaoTgu
780,801,GkDiUDXiHIHHvuUWVrFp
245,418,sMoErgKkMIBDoINZJMmx
234,244,TnYIyKkgGscsWJZPyaVY
517,762,OBXQAByrFomurXLGvkoz
83,466,OntrvMavnlkOJWKMhuji
135,692,RxHOkdhvMOvXdjIzctsY
34,72,XGPuNJlgiQsPNEmBONci
9,125,FrnAUditHPIAuMNOwvJo
542,875,BqyLEoEMUXbkmndcFWFy
26,110,HhhWNhjmpSrCXhsvaDMF
22,345,tFRteHJwsBiGAfNxfNNW
101,102,edeximaRyirsYGBDbwcF
154,363,gEMYLjPpTyVDMxXOoJww
30,149,adHFNlwttIqQBNPhHyiI
311,412,SkvFDWsLgxEKiMuKRQNI
336,539,HJqKrSzWpkYZlcxlvuPT
704,756,prZYUkEbUyTPMltAolTf
120,539,PJjSIUEeBcAwTXDGkGoZ
154,888,gdwpMXXFRBYNjtOQhYUy
125,967,SaCWstpLaIQkAMAPePQT
193,870,PuMfXjyKqTNagAHcPdEw
46,87,sMDZEykWCOeETUJEcYAn
114,609,VXRKLSCPEbEpeWbcALMY
433,474,oZqmlZsWiKwodejvnuZB
61,137,sQuRrfUZLkgeeHxeiTue
373,663,yUlzfXKXQILXBvOONuzo
534,930,EZAEDMGyCUwqqUfLxmdg
593,703,BvqSAvVVpKDSezwUVqdb
174,363,CgChYCkuLhTJxCOvwydP
128,266,jQdCivAEHXdDSOFZtKuA
463,738,SbxhJywCSAJVqANgmDST
265,734,MAEWNkbKyofkyGoOjozG
58,147,FQLBDoUyJdnOWrCDKaHt
467,675,ZYuNVHAiAXxAHRjCHcYo
2,63,XiGXuuoSZfIZjuXDKRDJ
74,635,tmlOJfeiiDYswEcVhDSa
417,543,zUQiVunqtUwquZBVGGww
90,428,IRLLRYhiCuBdgmCmAROu
93,303,wsKbPmKYoTYVJqjquAFs
40,708,IAODcAuTWynRSKBZepCg
111,227,wCMgrNledebTtpKhbXTR
63,396,hKtoPPbHkppAKDSijBIA
621,752,eDTOWonwHOrubMzDcsiN
121,764,UOHANFhpQfGAJfuXOreQ
157,245,oXpjpialDcasaVBMsEod
297,445,blJdrJfIAOObSEJsIZHI
468,622,YVFzNNMzdegElRzXmaLF
274,794,MzmEMXDOptwwVBllIgdL
46,77,XEzDjyhpXanQvHuKpCiu
61,336,IVbhmZoAiEfLGqPzyASm
932,959,yhGPvOOQpwVSQuIYAXTk
53,120,xJrkUXhuZnndqnRNvIJa
454,603,cwHcUpiSKjpxBlvwyYyg
24,124,TjmtfNlAfTsrsWmKLBtY
5,833,vLbcYnyVHdcGmsfkYHNQ
133,303,LrGxDdUiuLbobCrTwWJo
35,805,ouyrvlwDLAyHlDpgWijo
62,517,UiBtjkEejDdyCuiDsdVV
639,774,dkIXvOqHYFZzSVnEmLTz
476,779,YOBcwaLrUYlgsSgdDjYJ
97,108,AVNZvGAuOgvcEGUlOpaG
2,8,MfnsybQznIsQjcSyBIKM
688,917,VFUNLrcrGVPpjrWYlhiS
93,228,haazeKHRKBhPXhUfgsrW
447,842,HWxJxgFCqnZralAjXUCr
280,529,gPsVFNKKoILAexVAcjiX
161,260,LsjPucgVAIANScIlutdM
221,537,dbMrqtbUPzsHOLFhQBwO
51,560,kwOrJJjjTowyCLdOGtOo
273,309,gQDtKBrcmfVNBYYtbivG
801,850,qShvVzmhniHQLpweRMGJ
75,134,mhcJpJsZAcrosMHJZDxG
141,352,yFCPtgDNbIcfjAFOMnva
362,998,FvUcYaETGGXEmkxTsKwk
25,593,vKnMTwBBvmoPxAVlfcLj
186,714,DIeXOsMwWiDsvlnQrBGI
43,307,CryhQANZALZgetEPEKJL
195,791,bmmTTpqKRBvBWRHXBUYh
214,272,HmhObpOdBeJfXCgYSwDp
435,857,bQTYYsLnFVxfXWlJhpCE
46,172,FgUhObFAmwGxKYIBgCby
115,117,xqnrKhuXaNfnANHVrxNV
267,442,AAsejvwsDWgLPSRwyckd
178,186,rlMKMbDqyxrOTPRVDBmv
315,610,sziEtsszzfGqiTRpodCA
306,453,gmeKJtZQdfhmIQawYGcx
2,79,MWiDrlCdvZHhTOvPOFLg
497,583,mGsYgSUhyMsgDgNLcNES
21,367,WtQnQiIaYcWcjjGzLitf
580,720,ahAAVZNwjCvQOLefhXoD
262,286,zQdBRwbIEshurzpKJkdV
321,430,caHWmntSySJubRbZuPsx
126,225,tcRDTMnBsdGdyCmdrwma
334,669,yYecFKRZilrPAJudaSTB
241,633,duDoGhRYNLatBMObKKXs
61,991,IitBgbXOghEhBdzwkiRd
25,985,gnpdHQtZnlvmvkxCKXHA
233,319,YNFuaITqJOPVOHUDBJsc
163,178,vPuDgFaSZsnMlhkMfShr
407,923,OyQRtFhBOBaNNuXlaxgk
27,117,awPheXVWmWBjbLdfiMRG
440,517,KLIvBNKMerxrbjwKQNXx
221,564,fZUraENVjdtjLtCZayoH
613,798,gSFjJLcQmbPOjuiPLCHv
14,126,KxuvheUGBgumjGuUpNZy
510,763,TEtwhCfbFTVMavZTtTMK
109,203,MltokKfRRIKLQSpLCuyJ
112,930,ZPkwbxaShukERQRwlCLO
172,420,gjSpoAQFluwBgKPLGPgC
328,656,sslmwwptUosfDAxpgCsq
148,852,dyUvEyJMZeBJKnkZnKRm
125,138,exJOpyLAERDxIBuvLdhk
57,497,OEqBvVwcLvAWaydHTpop
365,503,qMWIDLRUXUFHdMWkkDpw
114,311,AocgkuWJmjpkHmurXXzO
336,856,hoPgpDAZcEZWhKcbLfiB
184,192,pbOAFgaVeUhSFJXANRKA
248,720,WHxLLopFFVbGxuaeJjkY
195,638,VIvBBHfqvLmuEbhAECZg
185,956,NxaBSlgdYuXaIMcDCMGP
493,662,OPVJsaellrIMMZGYlxIb
1,11,tdSEocJtmWnEzwOpyisV
549,877,HtsfGbXLxOoszpMwRMjA
482,838,MuKVhgMdfcOmqbGuArXr
177,220,bYdSymmbAHjoCWXdIrgM
708,792,CYoDyEUnfCiPimDYXgju
115,370,fNlNXpotxocxcdxrAwPx
198,792,zsdOnpNdftmbfWgGsBXn
119,171,HRfjKmJRExCCEgUNuMen
53,791,iLrmyxdeZveYgxRopPQp
512,849,SzJAZMCEbcRuFzzJTovp
724,875,pvDRQvkwdgiSApOgbwyW
21,45,ubTyyFlIsMFcBXcMKTCY
312,602,AKdtWGvLinerPgKaODHn
233,539,DsOyQKpaBVMHkqVCFRVj
43,47,YpIPiojLPDDMpFhbaodA
77,166,xEpkYwImMCFbktiSfvWQ
131,963,xLdVYeXvPkkuZZByZxBx
151,180,PdLyEFEvGTXXWfiWiYSL
267,473,oBQBRXIjeJvampoqVWOp
246,416,zkOzwaHpyhmDOEjDVZEI
324,795,SsBNxdRoDlpsoXsFFNVa
819,843,WZoiiGxxQIhlaKuFUpyA
11,47,uinweaOuxSdRdinfNQSK
484,603,QEPsKjOtERqlRWaHJCkK
103,122,MwPIaVwqJpuJCqyPnXdV
127,339,NvaMewZixnsRjejBQCBk
641,839,JWjkYBiMgjpschBFAxYT
240,911,dbaDiyOgeIIbJAPQbizt
324,341,LvRkiKjyxaDBNqMsuXeG
76,259,lrSBzRBtSatmfqNwuhuA
813,838,GkzHyCRwgoaQiiqUBAev
162,220,MSnKeSqgMZCWWGUInMly
635,729,puiGyAtHuTtnZADWmvTz
571,763,CRniKlobtKcJDqFSwXPb
554,799,fWOhAAQEoqkduaJAycju
61,83,hXOtyHCYafpgjAQiepUl
591,773,eQZstyUXsRzutKxuReYc
77,558,MWqoYIacNCjokNsjwBLO
301,347,mgjMqqXSOpfXYErRtLdU
378,639,YrLZZkPIfRqajLwBazcA
115,512,yIkYWLkLyvYvKEgdnMSL
112,147,vrzOuNxoifMrqhDtvUds
36,815,JGAROkiCDdpTuRcjlwYh
496,767,IykcoptfBESwqCRPdTQB
202,279,COeRLmYhwnZuvHMeUYaT
261,409,dMklxtQULoFUZVnfRNkx
198,268,IVDKEKJyuFTpomKRtLbu
38,77,qtpYZGpHlPJFMBNxhSPx
70,132,goJytFtpOKfWOkPsvglU
189,268,hopFpaQeTNMPWUucjMwZ
392,616,lAxadXyHLPCcgcuLnNOs
34,473,RgFicAMjFRqQYufDDVkC
2,43,LTXDJuaFaEQwBhaxSCYm
108,160,kLZLvnZrYerFYXoGYlSK
586,718,QAFtxaQuoOnjffljKILz
276,440,JfOhEylJcrQAdzBrQQVV
120,312,FvWrWmPMRfBbHVtuJmSX
367,945,bnCuYhupbWLnOGZwMCTO
26,238,LVhaBdMWPJpRDBpAwDKX
110,270,sTfWKVhCGarvMACSnWeW
418,791,jHdwqjMzPCGzrbiBfNru
815,848,PVBUgSFOToOxplXyhlcl
757,813,CgcvKVXHyDgVBXuUfKYC
126,674,gZjbRPQjQAtsiqbzRzwn
168,499,nzIyNKVSzWWLGUWslTkL
112,239,pwUSmmJwWLWDIDxDqVwo
25,889,foAubjyUJTaZiJvfnAMn
31,225,dmbGFIzhVRjysKkLVmGp
125,356,qMnlXWfgUIhVzddsyIhO
93,222,exCLGzqDenNOMIUNSRqI
117,150,nkYcNAUqcbFskxIGzATQ
248,892,xGYtuURnDfDgjGfQFjYB
50,458,NNNSVJlNmXaCaQzBQVpT
38,285,bYIukfYrsyqdgjQKOKkf
331,711,OkMGcjmbXNQLWZpJvpln
137,344,cFjKTcmCBkfUPjWzFYcP
14,412,fDbODLnEmXePRWaQdOcg
3,45,PCQVpItzIeuppxRPTbwD
75,863,TtEOqzVzusrFfGxmyuWk
44,85,txyyrJRuVjtvIoWnXiTz
227,351,mTTQReHMxiJaswzePZmy
103,296,mbtHxvMiXIbZdtzKzpvA
357,719,LGlPEfkevKmSMdobMBOu
230,365,VVKRkTSKlMFPSsIbVldh
399,994,KTujEfOjLqhDRrxMQNPx
95,385,BWyisGkmKyqzmZlQPsKR
77,78,rTSiJwgZDILpGmHtFPcy
242,675,YjpuFlMBGEUzuUWJAFYs
17,36,FQHitCPzbZtHsqszRHCm
11,544,NevsziLxzjIzxJBaplpz
218,486,SOSicCkbesyWTcMyqpdr
39,201,qqbhGNmcqoXWiumrgFVk
383,930,EjzfgXBYeGtlUijZLExf
115,440,BfUrxCUYcvjDQjPjuWuG
310,503,suuoVldMBmlmsgLlfVSn
175,421,eDxKnlVNmkuuewWjVyfP
53,90,zKcJxJVbLLJgHsWEyZFn
506,893,vukePHKljXKCVaBRPcnL
81,244,sLWfZfjiseDtJZUaIWWv
40,920,lyVtqRHBXoUgzmqNEwrS
41,95,hBRDQQzyttfRTDibpxcy
656,746,jvwJIUSHEDBnWmRGlKPq
420,581,tDhqkTjZzJnogVDQwlOM
83,249,SGtEmAnvEjpzPLkUiuxD
434,668,VrXHvSKBYVkpuVoVBods
518,661,zMrKZxLxaPTmwBVqgihh
523,548,WwEfceIQBzSqENaEiIly
88,442,ObXzGQEHhgPriDZSPuxu
289,384,wHEbgHGRBzHhwCQFYPOt
629,678,SduVfiqrFxcvUyZZjgGg
248,382,zXZdChdNWbpSMIknikOP
22,24,jrhbUQLJwcqMbrfoJLxu
33,36,ERegjFwxVsRbdORKrjDX
514,700,OHgUvAUNxxFiLTjJxvLZ
283,381,IsQmOlcBmnpEZdkYpQxv
445,477,lQZkzddnAowMxKdMDCSM
182,371,uWpzPVPLOFQRYqPXqYgi
133,239,UDbylHnSjierHuyHgXyy
34,102,HkmrbKimjaLXLxzFvRUV
464,465,WaekEmUvnuhppJdYHucx
230,351,IEDVgWXqgjmnMOwdigUI
6,15,kxuJNuPVFyMdlYAwPeBc
841,974,usTLUCoxKRZgyiWNATkW
173,377,iWDfMJxXpMDxmXpHMDsI
65,83,nxHjxCsGfUQHWDsWBRQr
103,919,tgsfZmeroahCGYDzzwpj
87,997,wqnatFVNQlEzdNeArORE
151,324,YDeymlRedQUBHafikUzm
515,675,CXDvcAMHtvrMXvcwDaAP
133,742,jRBOTwXlBeupCMrySKQx
115,132,paPiuqYCGKKYENPpfDwI
69,72,tqPrGZkljPzTUlNuUYUa
48,93,bmwpqMcUJhltnALkKlWR
133,633,YEQtGYdYdkvjRIpTvLdi
303,429,EvOIqRblexfffQtOiFed
161,455,MDBlUVEXAtYIPifKmVFt
329,864,aLJfRUKzRNJgMRWEWADM
31,489,CebZJrnUvmotKGPuudLG
238,470,NBWwmcxdBRnFSfeHQAlH
35,220,LSTzDBopvLTiJtlHUzcQ
164,220,FCYjVFUyQQveBRCrTFtQ
175,498,URnxVjnlBWHFcRONPVev
186,302,bikMFdeaVUmvYxDXxZTq
30,48,ajcMLqnZSTJQHPqAZLnL
16,204,WFRdINWAYSfDYuHFsaxa
90,351,xNFHyHuZLrxISvkLwNod
70,185,MCOlXGHrfbIkJqrcSnTg
70,173,byjXwMTIAVnelMAlbiUD
218,819,TJAERcAHMIWLiTqxtgYE
705,844,PTHdkDODIdBCkEAVSYXY
811,929,YfjeKEpIZJBPVdmpmIFj
391,568,PQZZZnBmUVdTuNOrGACD
27,444,rOEFAHXSSkBqvchYilLt
45,172,NTzvEAYnXBcgvRDBIlAm
172,430,uIAbeGFZEwRYpPAIqLxP
8,137,xwdYBVwIqAzuVdfExzFn
671,771,sjrEJgtcQzNjUcghlEgi
139,166,QUXUDvsxeaGfsbNXoNmF
81,340,OQzkRlhrydPKRxLKLszY
129,493,TqTwtwJOrEKDojcTtOCB
110,856,FjmkodsyNshbTXZUMMQg
155,303,ndfnKbVDGyMANurTcIzC
254,275,cqyKoSRDPGsspmjAKHpY
956,993,fPqlIkdSkJwnQPRLNblu
56,226,noXpkYzFmhPKwcFKqfxd
691,693,RLfGRdxnPQJTRpvToGdY
95,514,pFmsFhCKLzWCtDPDBJPk
56,801,LAtwEILcFCiNXtNrRPUJ
353,372,gkErlXRcpfGCZreAoOYq
154,239,nmRxgOJbKlynxMnDuiAV
354,820,DrbgZYUscXLFqeCDHnHY
225,716,UWjKTuzUtnvrJcdSrwcZ
79,257,VJmafkZLHDPyjpGrniAV
150,532,vsxEuQiPWjffUhyScKSK
29,230,xPhlSJnIfixleFhLhgjA
62,507,SFAKSfpmRZHiFCHYbCpR
414,454,FJJFwSTFCKHEFZiJkMDk
846,923,nSaPsbiTuCJVtjeabKbo
382,456,jzJSCbesWDgouQDKEfqQ
407,794,byqUzywJsfEFYNaqGmYz
114,332,xqRLyFcgPgnTxKlJVxUN
80,115,FHRhOBtstPFMHwzMbFRv
423,849,gXTKxvuMVajOlymUjLqr
85,477,mQUhqKFnLJwHaINVhWlD
137,466,KkezkopCaminkQyhTMuJ
136,465,hxkbwTSlbcADQTatEule
325,567,DwrGiKmilSYbcwRByYUW
202,425,wEpdlBJzIRSTWHDDbrRj
408,751,hujOkucpjympXqxkiWqp
57,149,aoNhabbzmxKANlRYpxdh
275,588,eSmlFPPOrcvLNTlcQecP
6,52,aDcJIVRKnljPTpxeONgw
499,900,UrYKdwPIdarsKVlCPzSl
163,212,ITctEQlOYxEAZakLdcjy
829,880,zmSyzSOhptxSylkyXeqZ
63,475,RROALlQEHMIWKeSCKllA
465,893,nXZhFPiMcGlTvjoLiqSQ
105,878,liAydIovqxYvcRnEsYoR
0,2,GoorkqPArYpKuBitQYVZ
83,365,fcReibMzRqFvPwEcwgnV
6,50,XOnRcMcnAduHgkOszycP
229,320,AxwdDrDCnKfkavlbiGxY
244,559,deLIpBSfzvbUVxHorVoh
36,276,CogGBwqKrvFQPMsaImbI
635,873,RdairaqUzcGVVXTjlDSq
45,711,KfjCaAOYtRUOkQnWFbwG
51,164,zfdwwPJnRbnHFysdjfOS
13,687,bRlWzlZLPSQlwGTacvTX
155,698,rFOMeHcFnlUuxstRLaYS
318,545,HKgFGdzKvXkmosFWaFqz
63,70,ZYlkAFZbjPlOnSRsSqzo
144,574,CZtQAEKLfPuuAURVdbaT
26,35,EXsHXWqxDBBAvXTndOQH
48,698,dXAPsFftuVDLPOYIAxWJ
261,316,SdUPXRlZWxAOAblEAPVU
372,906,RzmbjCczmcpJGaPUJCbL
57,67,WIufycpAyZkLikDfvxJQ
13,924,YMgupRDLASdjwKBgBIEk
271,470,LndZORRwXMdQThLhSDBm
221,357,HZhaMjyeRkBnqopmnnSQ
409,429,HaaNwycmSzNNVwXoEymz
152,455,RcvbrtxAhGuAxNBeuHxX
194,758,AHJltKCYmNGeyCLDAWzm
481,596,SyQjdoBtQXqPrgVhJbLx
37,943,xPDhidwWKRKAyQuCnmdQ
42,56,GCKFTrZYseOmRzvfYUsc
209,220,lymwkuHGQUkEXJLaJCsf
184,670,gxgUjWwSaJydFskitJOL
483,818,iFdZgZTBcvPnLsdUvaxJ
515,777,fIBTAOEwaYWlcnCocjcv
462,713,YgfsTdpGaILcyjeBwhVv
128,928,kKFNtIqLSKeTCaWyUeAI
183,466,JELWGDGSWzcuBRgXlVaK
452,493,SjwywOsZsYGKHBnSeEWa
186,431,MUFshqOAbSmZqxUDkose
33,50,mRSRCgkYykVFynCFgJRG
3,50,KqNnxjxxgtTwUfiPCFZS
238,246,UyPPYFeGObJmtNWhLrrr
684,855,GTOaoZQtFirlbdCjavne
58,269,cpUjtxQsoeMSPsiaGOkd
5,416,mbcFAjlvRZacBilhDaRa
384,679,mqSJDEyUMtOPqcQmfXRq
160,236,kQRyjutsnOoMLgoehARy
444,716,VgPUoeOfimAksqKdzDZw
145,346,GTHLvMDSwQcDJkVMUlIB
414,469,CgYttyHyutLqWMcxgyrN
66,710,VLxTBJEghuRQJVmBwEZw
60,134,OlPKuBmuIpBKKmydywUV
0,60,UIXcKYczZSXWipJdrUAf
159,492,XzeEERfgbTnjXkTThciT
409,968,BsUtQzAhPAgPEcCnJuEp
207,352,fqPVxmNhgEyoSyqOZZVk
416,669,THpMJhCAfkUHCXVpOtAW
